case_id,topology,branch_inlet_config,num_branches,heads_per_branch,active_heads,total_flow_lpm,inlet_pressure_mpa,bead_height_mm,bead_height_std_mm,defect_count,p_bead,mc_iterations,terminal_pressure_mpa,pressure_margin_mpa,pass_fail,loss_pipe_mpa,loss_fitting_mpa,loss_bead_mpa,required_extra_inlet_pressure_mpa,worst_branch_index,ranking_or_location_id,mean_terminal_mpa,std_terminal_mpa,P5_terminal_mpa,P50_terminal_mpa,P95_terminal_mpa,fail_rate,fail_rate_CI95_low,fail_rate_CI95_high
P1,tree,80A-65A,4,8,24,1920.0,0.5314,1.0,0.5,,0.05,10000,,,,,,,,,,0.2865336819204734,0.0004894376932453965,0.2854871450887775,0.28678953173913013,0.28678953173913013,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,1.5,0.0,,0.05,10000,,,,,,,,,,0.28636961780094417,0.000672654349152425,0.2848175000822074,0.28678953173913013,0.28678953173913013,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,1.5,0.25,,0.05,10000,,,,,,,,,,0.2863761882313991,0.0006842859437180771,0.2848985252818501,0.28678953173913013,0.28678953173913013,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,1.5,0.5,,0.05,10000,,,,,,,,,,0.28635208450429106,0.0007549570458465528,0.28476693661486807,0.28678953173913013,0.28678953173913013,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,2.0,0.0,,0.05,10000,,,,,,,,,,0.2861373453627375,0.000984829283438538,0.2838378354411614,0.28678953173913013,0.28678953173913013,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,2.0,0.25,,0.05,10000,,,,,,,,,,0.2861443385571953,0.0010085754219310477,0.28395709189236085,0.28678953173913013,0.28678953173913013,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,2.0,0.5,,0.05,10000,,,,,,,,,,0.2860973309383621,0.0011387028548724843,0.2836923742535617,0.28678953173913013,0.28678953173913013,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,0.5,0.0,,0.1,10000,,,,,,,,,,0.2865644500681513,0.00025652652869769834,0.2860484183675469,0.2866361092012878,0.28678953173913013,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,0.5,0.25,,0.1,10000,,,,,,,,,,0.28655661560588314,0.0002976139458104207,0.28595466580234874,0.2866557665291457,0.28678953173913013,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,0.5,0.5,,0.1,10000,,,,,,,,,,0.28653802681444057,0.00039120572036525214,0.28572117836162364,0.2867868177812005,0.28678953173913013,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,1.0,0.0,,0.1,10000,,,,,,,,,,0.28630690474320236,0.0005593265736514566,0.28517128871126696,0.28646704379219445,0.28678953173913013,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,1.0,0.25,,0.1,10000,,,,,,,,,,0.28629336443420045,0.0005903463923040746,0.2850985356027487,0.2864476045020056,0.28678953173913013,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,1.0,0.5,,0.1,10000,,,,,,,,,,0.2862658842930585,0.000687063334022227,0.2848845230554423,0.28650024750252134,0.28678953173913013,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,1.5,0.0,,0.1,10000,,,,,,,,,,0.28592621638953786,0.0009281922072246917,0.28401722123149975,0.28609652231294486,0.28678953173913013,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,1.5,0.25,,0.1,10000,,,,,,,,,,0.285936272602825,0.0009437367290685628,0.2840538291786774,0.2861502236786717,0.28678953173913013,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,1.5,0.5,,0.1,10000,,,,,,,,,,0.28588927785689905,0.0010490659480095392,0.28383274760891875,0.2861588537857155,0.28678953173913013,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,2.0,0.0,,0.1,10000,,,,,,,,,,0.2854866789398022,0.0013319872130290464,0.2828637532147773,0.28560921976665227,0.28678953173913013,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,2.0,0.25,,0.1,10000,,,,,,,,,,0.28546800338400014,0.0013599603592193814,0.282777852022171,0.28575055000152627,0.28678953173913013,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,2.0,0.5,,0.1,10000,,,,,,,,,,0.2853963041138205,0.0015136289545372094,0.2823829684496751,0.28575003356442297,0.28678953173913013,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,0.5,0.0,,0.2,10000,,,,,,,,,,0.28634600055374004,0.0003403435237125872,0.28572094787129965,0.28641266653340924,0.28678953173913013,0.0,0.0,0.00038401247776654115
